1394	想念,很无力,因为看不到想念的结果。 也许,根本就不需结果, 它只是证明在心里有个人曾存在过。能否给想念一份证书, 证明它曾存在过?	sadness
1395	搭坏车、考试无精神、连党你都坑我......[泪]	sadness
1396	我的信仰就是你	anger
1397	已经连续两天煮咖啡煮糊了[泪]现在咖啡壶还一股糊味儿[泪]	sadness
1398	你好,我就好。	happiness
1399	haizz..whatthefuck!!!![怒]	anger
1400	竟。然。找。不。到。戒。指。了。[泪]	sadness
1401	",没有你,我怎么办?你是我一生中见过的最好的人,我最好的朋友。"	like
1402	每次看到brouwer的姓都会想起布哥,看到neuvirth会想起老诺......我就不说他首都小门姓holtby了......	disgust
1403	如果有一天我跟一个比你好的人走了	sadness
1404	今天我爸载了一个客人到了目的地客人就问我爸多少钱我爸说35结果那个人却说没有钱怎么办我爸就好奇了问她怎么了她说被人骗了骗光了她所以的钱当时我爸看她挺着大肚子就自认倒霉了可是我更好奇的是是我爸被她骗了还是她真是没钱!!!	surprise
1405	错过就是错过错过就是一辈子,过错错过	sadness
1406	lol看着一群人互掐我都要笑尿了[困死了]	anger
1407	居然还有很多人一边攻击意大利一边为苏亚雷斯说话。。。	disgust
1408	其实昨半夜的那个问题是个轻松的试探,得到的却是一个让人.........总之,有在乎自己的人就够了。	sadness
1409	我这么个万年潜水党徒的微博号也有人盗?真服了你们了。	anger
1410	龚沁宇是傻逼傻逼傻逼傻逼傻逼傻逼傻逼!!!!!!!	anger
1411	移动的号太邪门了,一停机就不让上网。完全比不上联通。最主要是,发不了几条短信就没钱了。最最重要的是,尼马停机短信都不能收。太坑了。	sadness
1412	轻松的两天度过了,开启刻苦模式。。五天后再见。。[可怜]	like
1413	我本来觉得现在我能起来刷微博已经很不错了,后来发现还有一个比我更早的	anger
1414	我们班男生有一个爱好,爱在厕所开会。如果你不愿意去,很好众男生各种骚扰。没想到老师今天居然发狠了,拿着把扫帚直冲男厕。我有幸看见男生鸡飞狗跳地逃跑过程,默叹。老师你甚霸气。[吃惊]	surprise
1415	不想做三角函数	disgust
1416	终于把之前的手机里的照片都整理好了[拜拜]终于把人人里有关论文、答辩的收藏给删掉了[拜拜]!!!	happiness
1417	心情不好时,有时会觉得自己是被所有人所遗忘的人,心情好时会觉得自己拥有了整个世界。	sadness
1418	在学校都这个点睡现在想困高紧明天起早点写作业第一个星期作业就多个要命认真写作业啊现在我除了读书还能干什么!	sadness
1419	像是决定了以后都要在一起一样向着一个方向一直努力呢。	like
1420	流了好几次泪,是感动,还是感动	happiness
1421	原版掉色哎~咋着都是3-4百大洋一条的裙子哎~真无语了	anger
1422	【杰出人士的六个好习惯】1、凡事第一反应:找方法而不找借口。2、写下来,不要太依靠脑袋记忆。3、每天提前15分钟上班,推迟30分钟下班。4、恪守诚信说到做到。5、不管任何方面每天必须“进步一点点”6、每天在下班前15分钟的时间做一天的整理工作。没有做到的,从现在开始坚持做到!	like
1423	对不起我要真的不再用心了,以后我们只会缝场做戏了,对不起,我要保护自己,	sadness
1424	我去旅游的那天奶奶住院了,前天才刚出的院[衰]一大早起来上班才知道奶奶又不舒服了!是不是人老了都是这样	sadness
1425	一个人总是仰望和羡慕着别人的幸福,一回头,却发现自己正被仰望和羡慕着。其实,每个人都是幸福的。只是,你的幸福,常常在别人眼里。每一个人都是幸福的,不用羡慕别人,做最好的自己。爱自己。[太阳][太阳][太阳][太阳]	happiness
1426	[吃惊]今天看见两个人都拿着相机拍照,一个是在公交站牌拍照的,一个是在社区里拍照的	surprise
1427	女人拒绝男人有三招:1、借钱,2、素颜,3、素颜去借钱。如果还有人追你,哎呀那绝对是真爱!绑匪来电话:“你老婆在我手上,24小时内凑到1百万,不然我撕票。”老公:“钱没问题,但是能不能晚几天给你?”劫匪:“为什么?”老公:“我想清静几天。”劫匪:“两百万,不然马上放人。”	happiness
1428	某次坐出租,半路一美女招手,要拼车,司机停了,我想能跟这样一美女同路,拼就拼吧,没想到司机说:你下车吧,刚带你的那段不要钱了。。。	happiness
1429	我觉得好难过呀。	sadness
1430	大号果然是不安全的。。。	surprise
1431	一个人被认可的籍贯通常是这样,你爸爸妈妈是b地人,你在a地出生长大,如果你成功了,类似某奥运冠军,那一刻起你才会变成a地人,如果你穷困潦倒脏兮兮地去挤地铁,跟别人吵起来,别人就会说哎呀他们b地人都是这个样子,没素质!	happiness
1432	看着电磁炉和电饭锅里面冒出的烟好有家的感觉幸福不一定要荣华富贵只要和自己喜欢的人在一起共同准备一顿日常的晚餐就可以[爱你]	happiness
1433	我有一弟,馀嘉涵。我有一侄,黄奕晨。都是一岁左右的年纪。馀兄打电话时,总被教大叫'亮哥',直至不小心按到座机某不明位置,直到电话挂断,惹得老妈再来通湖北到山东的热线。我估计他或者认为'亮哥'应该就是部红色电话。黄侄每每见面只会傻傻地盯着我,痴痴地笑,直到我惹得去玩躲猫猫。	sadness
1434	相信时间的速度还有整整两年了不知道那时候的我会是什么模样最近学习状况不好期末考试要是再考不好被t出重点还拿什么脸见别人要是名次在同桌后面请他吃饭你甘心便宜那家伙吗所以说我决定今晚奋斗一把弥补之前的准备战斗迎接期末[奥特曼][奥特曼][奥特曼]	like
1435	刚刚那一幕我魂都吓没了!!!永远记住今天。	sadness
1436	今天出版社的编辑告诉我,我的两本书稿已经通过选题,下周就能收到正式的合同,并告诉我,在这期间再进行一些修改,等到正式签完合同,就可以把电子版发给她,她们这边就可以开始做三审三校了。	happiness
1437	今晚和这小调皮玩。。听话啊你。让我省点心。暑假一个多月。暴走	disgust
1438	第一天来这里还不熟悉路无聊的我无奈的生活	disgust
1439	雅雅转文了	anger
1440	dv创作原来是纪录片创作啊,我真是孤陋寡闻了呀。	anger
1441	峰回路转峰回路转峰回路转九曲十八弯十八弯这里的山路十八弯~这里的......	anger
1442	永远都是情绪破坏者,说翻脸就翻脸,你在家呆着,别人大气都不敢喘。每回家就压抑着,如阴云密布。记着,哪里有压迫哪里就有反抗。	anger
1443	不是星期一上课[挖鼻屎]	surprise
1444	“我娘有曰:三人行必有我夫,择其帅者而嫁之”“流言止于智者,聊天止于呵呵”	happiness
1445	这样的赶脚让我心里无底,时不时的就来吓自己,但愿是我想多了,会没事儿的,一定会的!	sadness
1446	极其值得信任,有执行力的sic绝对是operations的福气,公司的福气!能不能把某位爱周游全球的人copy一下分到全国各地?	sadness
1447	我把好多人忘记了···	sadness
1448	前晚此时,偶然听到爷爷闷闷的呻吟,心里沉沉的难受。恨不能代爷爷受疼,只能在他说“惦念”时回一趟家陪他说说话。还是要每天笑着[嘻嘻],这样回家时也可以快乐地对爷爷奶奶笑。时日无几,以后太远,愿弗悲“树欲静而风不止”。	sadness
1449	腿瘦了一圈脸和腰胖了三圈,怎么破?难道我要每天催眠自己“美不美看大腿”。。。	disgust
1450	有没有那么一天,你突然回头,我们有狼狈的撞在一起	sadness
1451	遗传学考完啦,心情大好,至于结果,管他呢,就是酱紫没心没肺[哈哈]问好?呵呵,好怎样,不好又如何,这种艾特像是群发的短信,懒得回复[睡觉]对于千年不换头像的我在昨天把所有社交软件头像都换了可谓是一个奇迹,没原因[挖鼻屎]偶然发现的微数据,常互动,真的么?[呵呵]『回笼觉睡起』	happiness
1452	上两次回家,是精神上出了点不大不小的毛病。没感觉高兴。这次会家,是很高兴,一者要看到父母和儿子,还有那魂牵梦萦的山水,二者我精神愉悦,已是健康者!能不高兴吗?	happiness
1453	就是一个笨蛋爱上了一个傻子	happiness
1454	☞嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻☜	happiness
1455	心都在滴脂肪啊。。。	happiness
1456	又发火又发火又发火你他妈克制一下会死吗吵完还后悔毛阿来不来得及阿怎么不去死啦你	sadness
1457	其实我没有那么好,因为我有一颗嫉妒之心	sadness
1458	加图索接受天空体育采访谈自己被牵扯进最新一期赌球案调查一事:我希望澄清一点,我这一生中从未参与过赌球,就算我想参与也不知道其中的门道。如果检方最后认定我有罪,那我会找一个公众场合在所有人目前自杀谢罪。我不是这种人,平时我都不和朋友们一起踢球,因为我痛恨失败。	anger
1459	想围个脖来表达我喜悦的心情怎么就觉得好词穷捏这到底是为什么捏这大年初一的多喜庆的日子啊这冷飕飕的天气真不想去串门啊去串门了啊	disgust
1460	中国人民大学!!!!!!!!!!!!!!我来啦!!!!!	like
1461	聚尼玛的会,花钱把自己搞得像个狗、	anger
1462	笑得连自己都觉得恶心	happiness
1463	今天的总结两字[泪][泪][泪][泪][泪][泪]	sadness
1464	你有信心,我才安心。[爱你]	sadness
1465	总有那么多想不明白的,世界之大为何我们相遇。操蛋的,一句唱出了我的想法![话筒]	anger
1466	不开心的时候就喜欢单曲循环	sadness
1467	希望你,你实习快乐	like
1468	每个人刚开始都接受不了这样的事实:那个发誓永远不会欺骗、背叛、伤害自己的人有一天却违背了他的诺言!可是看得多了、遇见的多了、想的开了就开始又明白了:感情本来就是这样,没有法律规定一个人非要忠诚于另一人,你的忠诚只是你自己的一厢情愿!	sadness
1469	在看涉外大饭店,里面一个老太太摔断了髋骨,医生说要换新的但是要等六个月,老太太说六个月?你知不知道我这么大岁数的人连绿香蕉都不敢买?!	happiness
1470	哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	happiness
1471	睡吧,在电脑前都不知道要干些啥咯!晚安![打哈欠]	happiness
1472	无论说什么都只是我还不够强大。	sadness
1473	努力,应该是一种常有的状态!	like
1474	找男朋友,就要找像卫生巾一样的男人,不仅宽大,包容,还能吸走你的烦恼。[嘻嘻][嘻嘻]	happiness
1475	男生于我存在的意义就是拧瓶盖。。	happiness
1476	想他时就写下来,写日记吧,写纸条吧,写什么都好,以后给他,那是你对他满满的思念,那是一份情~我很想他,每天都想~	sadness
1477	又可以看见我最想看的人啦~\(≧▽≦)/~	happiness
1478	我有双黑色高跟鞋,逢穿必下雨......[沙尘暴]	anger
1479	简单是多么的快乐,我能记得这简单。忘记那繁琐!最开始是美的,我一直在坚持。坚持最初的那美丽;希望给我最初的信念。	happiness
1480	发条微博纪念我此刻恼火的心情	anger
1481	为了小哥小樱以及又爱又恨的黑金,勒紧裤腰带,攒!!!洒家拼了!!!	like
1482	上完课,在紫金港的食堂吃拉面[嘻嘻]	happiness
1483	对于自己喜欢的就认真去做,那样你也会爱上那个认真的自己。晚安~myself	like
1484	某人,曾是假小子,曾被好友认为没心没肺,曾经以男儿有泪不轻弹来要求自己,学佛后眼泪变多。前2天看《人生遥控器》,父亲去世,男主角没有珍惜与父亲相处的时间,哭!昨天,同事结婚,哭。今天,楼下4层传来哭声,得知一老阿姨失去老伴而放声痛哭,也哭。好咸的分泌物,人类为何会产生这个东西。	sadness
1485	我相信终有一天我会变得成熟起来,到那天,当老板再让我帮她为某个活动写一篇演讲的时候,我会怒不可遏的拍案而起然后质问:为什么只有一篇!我要再送你10篇!!	anger
1486	趁这几年精力足够多吃点苦锻炼锻炼自己。	like
1487	我觉得每个人都是这样的:一开微博发现10多个at......然后......都是转发抽奖😂	sadness
1488	对不起,没有对不起才是真的对不起...	sadness
1489	据说这个最近很流行	sadness
1490	看好一条长裙,竟然带不起来。。我擦,我竟然还有带不起来的裙子。。。[囧][囧][囧]	disgust
1491	九月,你好。我们家自动进入冬季模式,太冷了,我已经长袖长裤,	anger
1492	不知道失手点到了哪里,电脑就这样被我虐残了出现了"slshld"这完全不认识的单词[怒][怒][怒]	disgust
1493	让我如何是好,干爸,阿琳想您,好想您,您为何没等过去啊,这么多年我以为您只是生病而已啊,儿时您带我去小卖部买玩具给我玩,做好吃的给我吃,给我讲故事一幕幕都在眼前,您让我如何能忘这份情啊,走好,干爸!三十年“父女情”,阿琳一生都会铭记,走好干爸,走好。[泪]	sadness
1494	幸福就是照镜子的时候,喜欢你看到的那个人!	happiness
1495	晒着太阳喝热水好舒服哦~[哈哈]	happiness
1496	别告诉别人你今天难受过,什么也别对别人说,因为说了也没有用	sadness
1497	或许我的爱太纯粹,纯粹到自己都好似承受不起,不忍触碰。	sadness
1498	白色黑点上衣+黑色裙	like
1499	鳗鱼饭,蟹黄手抄卷儿,fatburger,bbq饿肝,辣子鸡,锅巴一坛香,烤蔬菜,掘根粉,ramen,香蒜菠菜烤鸡肉拼怕怕罗尼,虾饺,螺蛳粉,waffle,杏仁豆腐,梅子酒,high-ball,烟熏三文鱼,紫苏香草死波盖踢,薏米水,明炉烧鸭,queenscafe那个千层,strawberry那个芒果儿和香蕉	anger
1500	很多人都以为有多么烦恼,多么不顺心。连自已家里人都照骂照打,一点而孝心都没有。我们没什么家底,但一家人一起很开心很快乐。隔离邻舍都说我们幸福,我也知足了。[微风][咖啡]@港啡依l日	happiness
1501	结果果然还是用这两个字来形容今天......	anger
1502	哈哈,搞了几个小时,qq群提数据的方法终于弄出来啦![笑哈哈]	happiness
1503	饿死、冻死、晕死、困死。ps:空调对着我![泪][泪][泪]	sadness
1504	哈哈[开心]胜者为王,败者为寇。[哈哈][哈哈][酷][酷]狂奔的蜗牛2794259555	happiness
1505	顺子同学为了证明自己不是基佬于是就不停地问被和他搭成cp的黑夜同学“黑夜你有lan了吧黑夜你有lan了吧”,黑夜没理他。我在旁边凉凉地接了句“他的lan正在和他说话呢。”。顺子同学炸着毛冲我竖起了中指。	happiness
1506	还有一罐一罐剩下的烟灰烟头还没扔。。。。。。	sadness
1507	手机坏啦.........[囧]	sadness
1508	当我们以快乐的方式把这种快乐分享时,快乐的成果j就指数递增	happiness
1509	如果你发现我的脸胖了,亲爱的那不是肉那是挂针打激素肿了......	sadness
1510	好看的电影电视剧令我着迷好玩的网站令我深陷然后度过了一分一秒那些是别人的人生也就忘了自己该做的我仍在糟蹋所以每件事似乎对着出现产生无力感一眨眼又几年笑声不断	happiness
1511	昨晚七点,中石油油管爆裂,渗油,东城天下起火,腾讯网视频报道,吉安社区广场对面道路,油像河水一样流,警察上路,封路,禁严,抢修;小区人心大乱,刺鼻辣嗓味道四处蔓延,今早,社区紧急通知撤离,公交,轻轨停运,中石油到底给百姓带来什么?放毒气?着火?蓝天,碧海被你们剥夺。[话筒]	sadness
1512	中午跟某人吃饭,提到某个女生。某人:她蛮好看的,就是有点黑,比我都黑。我一听就急了:什么!!!!比你都黑??某人:也不是,比你白一点......我:[囧]......[衰]	disgust
1513	一阵风吹过,窗外白玉兰花瓣簌簌而落,同事赶紧叫我:“xx快看!”都知道我爱看呀![可爱]	happiness
1514	下午和朋友打球然后和表哥买过年衣服裤子晚上再加上妈妈回忆以前的事情有说有笑阿姨打包寿司给我们吃。没什么好抱怨上天已经给了我很多最好是有朋友有亲人一起玩耍谈着以前的点滴开心每一天努力生活珍惜每一个人以后定好好报答!	happiness
1515	小时候,妈妈我喜欢那条蕾丝裙,爸爸我喜欢那个遥控飞机,爷爷奶奶外公外婆我喜欢那盆红烧肉。情窦初开,怎么办,我好像喜欢上他了。长大后,喜欢的东西太多了怎么办。亲爱的,你最喜欢的应该是自己。	like
1516	明明是我自己的错误我没脸去承认,导致冷战了好多天。欧阳,对不起。	sadness
1517	我想你明白这并不是爱我想你只想找个替代	like
1518	今天的主旋律是	sadness
1519	斗地主吧,好久没玩了	disgust
1520	原来有人导入我的梦里,从今往后,不会再回忆,原来也未曾回忆,也请不要再说那些风凉话了。路人而已。	sadness
1521	婷妞,订婚快乐,幸福哟~	happiness
1522	刚刚在经管院讲台上那10分钟手心直冒汗啊,老师说写得不好构思不新不用那么委婉,我还会改的还有一个月	fear
1523	我会永远相信扎入心的水滴在另一个世界晴空布幔会拉起	like
1524	头痒痒	disgust
1525	我有妄想症强迫症孤独症无聊症二货煞笔症幽闭恐惧症密集恐惧症边缘恐惧症学校恐惧症上课恐惧症老师恐惧症作业恐惧症开学恐惧症我怕背叛我怕死亡我怕谎言我我怕别离我怕失眠我怕复杂我怕被丢下我怕没人陪我	fear
1526	今晚等了这么久看到合体真的好开心	happiness
1527	昨天晚上还是不能如愿,孩子没有跟着我睡觉,今晚呢?看看她的心情吧!	sadness
1528	你的善良我的倔强我们的小孩会像谁模样常常在想几年之外长睫毛女孩单眼皮男孩曾经近在咫尺的未来已天涯	sadness
1529	有人嫉妒你绝对是件好事,但你要努力做到对得起这份嫉妒。	disgust
1530	在崇武店弄的电脑居然把姐姐64位的系统改成32位,去尼美难怪跟姐姐说安不了8g内存条。坑钱就算了,系统越改越低级是闹哪样!!!	anger
1531	在家里养病还要担心旷课遭逮,我晕,我真的是造孽哦!	sadness
1532	我本身还是喜欢歌颂,但是没有歌颂,连附带的行业全不没了歌颂,雾霾!我心疼我可怜的小孩,阿姨爱你!	anger
1533	想念艾夏~~呜呜。[泪][泪]	sadness
1534	今日立秋。暑去凉来,禾谷成熟,这是收获的季节,也是一年中冲刺的关键。	like
1535	i\'msosad...brokeagain.又破产了;thatwasmylastone,too.那可是我最后额财产了。sigh.hedoesn\'tevenknowi\'malive.啊啊,他一直都不知道我还活着。theonlyfeastingidothesedaysisinmy	sadness
1536	动力。等死。活埋。谎言。名誉。生计。钱。爱。人。	happiness
1537	我实在无法喜欢你胖了的样子。看你因为我一句要休了你,不敢想吃吃,想睡睡,难得几天休息,早早起床运动,早晚坚持锻炼。亲爱的,对不起了,离婚,本不是我的初衷。	sadness
1538	一不小心当了体委,还是健美操。。。	disgust
1539	晕球!狗血了一下,果然一方水土养一方人,黄梅县永远纳入黑名单!!!	anger
1540	进教务系统查课忘了密码,试了半小时,各种排列组合,都怪当时手贱改了密码。	sadness
1541	面最大的ehr公司前我说编程语言不好。结果问了我几个数学逻辑题,丫全给我秒速做出来了。杀入第二轮。美敦力也终于让我进入第二轮。[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]	happiness
1542	天了噜今天晚上只吃了一碗粉!	happiness
1543	我奶奶生日,酒店老板好心送的蛋糕,我自己没拿,我看你女儿小,我看她是我妹妹,我才把蛋糕送给你们的,什么叫做不要的蛋糕才送给你?蛋糕我连拆开都没拆开,什么叫做剩下的?你爱要不要,不要就还给我啊!!![怒][怒][怒][怒]	anger
1544	世界上最幸福的事就是每天放学了能和你一起牵着手走,这样我真的特别幸福,谢谢你,iloveyou[爱你][心][鲜花]	happiness
1545	我的寒假结束了。可是我们的前面还是有巨大庞然的人生,茫然的时间阻碍着我们。我猜到了故事的开头,却万分没想到结尾,人生那么漫长,我不敢做的事情那么多,那是不是有一天你也会指着我的背影,说那个人好奇怪啊,好像一条狗	sadness
1546	冷死了,不知咋的差点撞墙上去了	surprise
1547	不知道大家去洗头按摩的时候有没有遇到身体敏感的地方被按到又舒服又害羞的尴尬处境......尼玛耳朵和脖子背后都太敏感了,我全身绷紧很奇怪啊救命[泪]	disgust
1548	开[bm大叫]学。。。。	disgust
1549	三亚据说这3年来最大的台风,让我赶上了。	anger
1550	吃吧,吃饱了,吃撑了,就不会冷了吧	sadness
1551	作为一个地球人我有没有可能在2天内review完42篇文章	anger
1552	飞机!好大的飞机![鄙视][鄙视][鄙视]	anger
1553	我讨厌我的朋友跟我不喜欢的人成了好朋友我也讨厌看到我爱的人跟别人聊得热火朝天我占有欲太强烈我很生气原来你和别人的关系也像跟我一样好真害怕你的心里住进了越来越多人而我的位置越来越小你只能是我一个人的我知道我这样太霸道但我就是没有安全感我一点都没有	fear
1554	对不起,是我太好,是我要继承中国良好的传统,是我要尊老爱幼,一切都怪我,一切都怪我,是的,外公对你们说一句话,你们要吼着他,对,你们太对,你们年轻气盛,你们有精神。	sadness
1555	同桌问我,锄禾日了几个人。我答:一个啊,就是当午。她说不对,是三个,锄禾日当午,汗滴和下土。前面一个女生转过头来,幽幽的说,是五个,谁知还有"盘中餐","粒粒"也很辛苦。。。。我再也无法直视这首诗了!	happiness
1556	打扑克。终于赢钱了。。二百多大洋[嘻嘻][哈哈]	happiness
1557	两点了、我还是睡不着。	sadness
1558	2013刘德华全国巡回演唱会	happiness
1559	我是谁	disgust
1560	我和他们,吵架了!	sadness
1561	今天去打球穿了一件黄衣服虫子和蜜蜂喜欢上了我打完球洗澡洗发水和洗面奶掉进坑里掉下去了把管道塞住了洗完澡去考试后面8排一个位子不剩做在第三排吸引火力不能再赞的生活	disgust
1562	mlgb的快递,取个件这么费劲。给钱的活不愿意,[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒]	anger
1563	加班到快11点,[晕]回到家爸妈都不在[哼]肚子有点饿,只能吃泡面了[生病][生病][生病]	sadness
1564	大家晚安(>_<)	happiness
1565	和自己说声对不起,是我让你受委屈了	sadness
1566	今天很开心。。。[嘻嘻]	happiness
1567	下定决心,以后不管是盒蛋还是扭蛋管他什么蛋绝对只抽一次	anger
1568	总是把自己逼到无路可走的时候才会拼命挣扎自救,到这样一种囧境是自讨苦吃,老是变成自己讨厌的人	anger
1569	又被别人当枪使了	sadness
1570	花花看来活不久了,动也不会动,尾巴也破了。。。莫名其妙地就。。。[泪][泪]为什么这么早就离开我。。。真难过!又挫伤我买动物积极性。。。[悲伤][悲伤]	sadness
1571	今天回老家了。看着爷爷奶奶为我忙前忙后嘘寒问暖,实在不想他们为我忙来忙去,就找个借口去洗澡间。洗完澡去客厅的时候,桌子上全都是他们不舍的吃的东西,还有几粒糖果。奶奶说,你小时候最喜欢吃这些糖了。霎时间,我是最幸福的人,一直都是。[心]晚安。	happiness
1572	1、“你今天发型好难看。”早习惯小魔女的审美和毒舌:“难看就难看呗。”“问题是会丢我的face!”我...我不过夹了个发夹...2、“现在的男生长得好奇怪!不是方的,就是长的,或者圆的!”“...那应该长啥样?”“挑不出来呀!那些还算好的啦。”“啊还有更怪的?”“有!不规则形的。”[霹雳]	disgust
1573	这些年我遇到多多少少一群人,我对里面的一些人好过,也受过其中人的好。我一直期待完好的亲情,永久的友情,和最真心的爱情。我也会偶尔往回看,管我内心是不是千疮百孔,我依旧年轻,我依旧可以爱自己	like
1574	幸福并不是一味得到自己想要的,而是珍爱自己现在所拥有的。	happiness
1575	什么才是真正的幸福,有个完美的爱情还是有个很好的物质生活。你会选择哪一个。	happiness
1576	“胡安是一个心里满是等待愈合的伤口的男人,作为一名画家,乃至作为一个人,身处与玛丽娅无休无止的牵扯当中,令他身心疲惫,伤痛慢慢渗透至骨髓,已然成为他身体上一个无法抹去的记号,但是,胡安却勇敢地面对一切恐惧,他拒绝逃避。”	sadness
1577	记得我时刻想念你[浮云]	happiness
1578	身边的孩子们都渐渐地长大了,在他们缠着我“姐姐为什么“的时候,我却没有发现他们的可贵,只觉得这是一群吵闹的小屁孩儿。每年只有两次回家,以后可能会更少,回家,一定要趁着孩子们还小,多抱抱他们,多在一起,享受孩子们的世界和最纯真的爱。	sadness
1579	_经过这次中考之后,我知道,家人们都对我感到很失望,每天在家面对着你们,除了无语的对待,我不知道该表达什么话语,我也无力再去和你们发表什么,只清楚,自己不该再在同一个点上再摔第二次跤	sadness
1580	伤了我的心,奶奶滴。[泪]	sadness
1581	来到这里,才知道我以前的宿舍是那么的干净,那么的好......	sadness
1582	仔仔回家路上吵着要吃包子,马麻好不容易说服他家里还有一个馒头,快到家时他大喊,“馒头,我来啦。”打开门,发现馒头已经被爸爸吃掉,于是,失控大哭,边喊:“我肚子好饿!”	happiness
1583	除了对不起,我觉得我没话说了。。[泪]	sadness
1584	人类是种奇怪的动物,恐慌是人群中传播最快的病毒,但是只要大多数人保持冷静,就等于建立了一道阻止恐慌蔓延的防火墙。	fear
1585	早~现在的生活主题就俩字	disgust
1586	看一段饭拍视频的时候突然发现小威好像瘦了。。。好吧,我知道自己关注的点好无聊。。。[汗]因为史俊威打鼓太帅于是多看了一会儿,然后就衍生出来了这个点~[哈哈]	disgust
1587	下午一场电影。然后有人替我未来的男朋友送了我一朵玫瑰。晚上一群人略微掉节操的游戏。快乐就这样简单。[哈哈][哈哈][哈哈]	happiness
1588	假如人生不曾相遇,我还是那个我,偶尔做做梦,然后,开始日复一日的奔波,淹没在这喧嚣的城市里。我不会了解,这个世界还有这样的一个你,只有你能让人回味,也只有你会让我心醉。假如人生不曾相遇,我不会相信,有一种人可以百看不厌,有一种人一认识就觉得温馨。	happiness
1589	每一次的相遇,都能想起一些事情,使人大笑但让人心酸。可这是我们必须经历的躲不过的。没有这些回忆也许也对不起自己操蛋的青春。	sadness
1590	人生有太多的无奈,死亡是最大的无奈!死亡来临了,您却不想死,只能无奈的死去。	sadness
1591	请不要逼我做我不喜欢的事,无论你是谁!!!谢谢!!!	anger
1592	节后第一天上班就收到了礼物还有同事新婚的好消息,希望新的一年一切顺利	happiness
1593	语文作文离题[泪流满面]	anger
1594	莫名其妙的尔虞我诈	anger
1595	pm340,丫头催我出去,我问她数学口算30题(3天积到一起写)写了没有,语文累计8词2句7言绝句写了没有,她瘪嘴就哭。我冷冷地看着她,这点作业从星期五就催,到现在还不写,一门心思找乐子玩。她开始写口算题,边哭边写,两位数乘法错了3题。要她改,接着又哭。她说要出门走走,回来再写累积字词句。	sadness
1596	真的好想你。k。	happiness
1597	结婚就嫁给一个性情稳定的男人,各自上下班,领工资的那一天可以允许小小的大吃一顿,手牵手去银行存每个月的爱情储蓄,给将来的小baby,开着小排量的大笛笛,看着存折上的小数点。满足小小的成绩,让别人羡慕嫉妒恨去吧[哈哈]吧	happiness
1598	今天手机、电脑接连出现问题,无语啦	sadness
1599	如果我的关心让你感到是一种负担,那么不好意思。下次在你需要关心的时候我只会会心疼,可我不会再这样了。	sadness
1600	说一个悲伤的故事。	sadness
1601	过了比没过更压抑更让人难受	sadness
1602	吼吼吼我一直寻找的爱情为什么会这样。我好难受呀[哈哈][哈哈]	happiness
1603	游乐园要关门打扫的时候,有姐弟俩还没家长来接。弟弟说:“就剩下我们两个小孩子了。”我说:“正好你们两个人可以做伴呀。”弟弟想了想,问姐姐:“做伴是什么?”姐姐很神气地说:“做伴就是陪伴啦!”又和我解释:“他才读一年级,不懂。”我问:“你呢。”姐姐继续神气:“我读二年级啦。”	happiness
1604	想念峨眉得紧!	sadness
1605	为了你,我拒绝了世界[心]	anger
1606	我要与你共同经历风雨,雾霭!	like
1607	为什么我出生的时候要热播还珠格格为什么小燕子要叫小燕子为什么我的名字这么蒜哈你妹的	anger
1608	听说12月份的工资要4月份才有的发,这是什么个概念呢,这中间的几个月怎么过活[怒骂]	anger
1609	我就是个刷牙非要刷出血的变态	disgust
1610	我只能朝前看。因为,我知道,如果我回头,我将会失去前进的动力。我不想再回到原来的样子,我不想再去想你。	sadness
1611	同志们。表对我凶啊。我的内心受不了伤害啊。	sadness
