975	那个小孩如果你在他身上缠两个炸药包,你看看能不能过三道门	小孩是中国人。	1
976	那个小孩如果你在他身上缠两个炸药包,你看看能不能过三道门	小孩已经缠着炸药包过了三道门。	2
977	那你原来,我看你照片不啊,差不了.	我看过你的照片。	0
978	那你原来,我看你照片不啊,差不了.	照片是黑白的。	1
979	那你原来,我看你照片不啊,差不了.	我没看过你的照片。	2
980	首先,沈太福用公司的钱低价购买了一名工程师的电机发明专利,井将公司的专利权记到了他和他妻子的名下	沈太福动用了公司的钱。	0
981	首先,沈太福用公司的钱低价购买了一名工程师的电机发明专利,井将公司的专利权记到了他和他妻子的名下	工程师只给沈太福卖过这个专利。	1
982	首先,沈太福用公司的钱低价购买了一名工程师的电机发明专利,井将公司的专利权记到了他和他妻子的名下	该名工程师是沈太福妻子。	2
983	一时上,只有薇薇在聒噪,兴致很高,且不察言观色	薇薇不懂得察言观色因为她还太年轻	1
984	一时上,只有薇薇在聒噪,兴致很高,且不察言观色	薇薇很安静,并且不开心	2
985	不过我估计很很困难的.	我觉得这很困难	0
986	不过我估计很很困难的.	我觉得有办法解决	1
987	不过我估计很很困难的.	我觉得这不是一个大事	2
988	乘车,买东西,洗澡,理发,都是人挤成一堆,争先恐后的	乘车的时候人很多	0
989	乘车,买东西,洗澡,理发,都是人挤成一堆,争先恐后的	很多人喜欢争先恐后地洗澡	1
990	乘车,买东西,洗澡,理发,都是人挤成一堆,争先恐后的	没有人去理发	2
991	二要较大幅度提高粮食最低收购价,保持农产品价格合理水平,提高种粮农民积极性	粮食最低收购价有利于提高农民种粮积极性	0
992	二要较大幅度提高粮食最低收购价,保持农产品价格合理水平,提高种粮农民积极性	大幅度提高粮食最低收购价是目前唯一能保持农产品价格合理水平的途径	1
993	二要较大幅度提高粮食最低收购价,保持农产品价格合理水平,提高种粮农民积极性	粮食最低收购价格与农民积极性无关	2
994	五十之年,我突然发现,今年以来我变成了暴脾气,易怒,而且这种易怒表现在哪儿	我最近非常易怒	0
995	五十之年,我突然发现,今年以来我变成了暴脾气,易怒,而且这种易怒表现在哪儿	我十年前脾气也非常不好	1
996	五十之年,我突然发现,今年以来我变成了暴脾气,易怒,而且这种易怒表现在哪儿	我现在脾气非常好,对人友善	2
997	他还表示反对让一些东欧国家加入欧共体	他不同意一些东欧国家加入欧共体	0
998	他还表示反对让一些东欧国家加入欧共体	他能决定东欧国家能否加入欧共体	1
999	他还表示反对让一些东欧国家加入欧共体	他反对西欧国家加入欧共体	2
1000	但汽车很多,自行车少.	自行车数量不多	0
1001	但汽车很多,自行车少.	汽车比自行车受欢迎	1
1002	你爸爸妈妈身体都可好了.	你爸爸妈妈身体健康	0
1003	你爸爸妈妈身体都可好了.	你爸爸的感冒已经痊愈了	1
1004	你爸爸妈妈身体都可好了.	你妈妈身患重病	2
1005	全面提高产品质量和安全生产水平	产品质量应该要提高	0
1006	全面提高产品质量和安全生产水平	提高产品质量和安全生产水平是企业成功的关键	1
1007	全面提高产品质量和安全生产水平	企业不需要提高安全生产水平	2
1008	其实,岂止是载吴越史册,将来中国的造桥史乃至世界的造桥史上,都会写下他们的功绩和创举的	他们的功绩和创举名留青史	0
1009	其实,岂止是载吴越史册,将来中国的造桥史乃至世界的造桥史上,都会写下他们的功绩和创举的	他们的功绩是无人可以媲美的	1
1010	其实,岂止是载吴越史册,将来中国的造桥史乃至世界的造桥史上,都会写下他们的功绩和创举的	他们的功绩不值得一提	2
1011	加快国家创新体系和科技基础设施建设,切实加强基础研究	加快国家创新体系对基础研究有重大影响	0
1012	加快国家创新体系和科技基础设施建设,切实加强基础研究	科技基础设施建设与基础研究无关	2
1013	发展体育运动,增强人民体质,是建设精神文明的一项重要内容	发展体育运动非常重要	0
1014	发展体育运动,增强人民体质,是建设精神文明的一项重要内容	建设精神文明的唯一途径是发展体育运动	1
1015	发展体育运动,增强人民体质,是建设精神文明的一项重要内容	发展体育运动能建设物质文明	2
1016	同时,要通过合理的分配政策和税收的调节作用,对收入过分悬殊进行必要的调节	调节收入过分悬殊是必要的	0
1017	同时,要通过合理的分配政策和税收的调节作用,对收入过分悬殊进行必要的调节	税收无法调节收入差距	2
1018	呃,是的,这些我们都考虑到的.	我们已经综合考虑了这些事情	0
1019	呃,是的,这些我们都考虑到的.	我们全方位考虑了所有问题	1
1020	呃,是的,这些我们都考虑到的.	我们没有想到这些	2
1021	呐,你跟妈妈说两句吧.	你跟妈妈说说话吧	0
1022	呐,你跟妈妈说两句吧.	好久没见了,妈妈很想你	1
1023	呐,你跟妈妈说两句吧.	妈妈不想跟你说话	2
1024	周末我会给你们打电话.	我周末要打电话	0
1025	周末我会给你们打电话.	周末晚上我会给你们打电话	1
1026	周末我会给你们打电话.	我不会再给你们打电话了	2
1027	大事儿都不会有,是啊.	没什么大事儿	0
1028	大事儿都不会有,是啊.	一切都很好	1
1029	大事儿都不会有,是啊.	最近发生了很严重的问题	2
1030	孩子有病,小林也很着急	这是小林的孩子	1
1031	孩子有病,小林也很着急	小林不关心孩子的病情	2
1032	完善信访和调解联动工作体系,预防和化解社会矛盾	信访工作有利于化解社会矛盾	0
1033	完善信访和调解联动工作体系,预防和化解社会矛盾	社会矛盾无法化解	2
1034	对,这个已经很不得了了	这很严重	0
1035	对,这个已经很不得了了	这没什么大事	2
1036	对监管者也要强监管、立规矩,决不允许搞选择性执法、任性执法,决不允许刁难企业和群众	监管者也需要被监管、守规矩	0
1037	对监管者也要强监管、立规矩,决不允许搞选择性执法、任性执法,决不允许刁难企业和群众	一部分监管者会任性执法、刁难群众	1
1038	对监管者也要强监管、立规矩,决不允许搞选择性执法、任性执法,决不允许刁难企业和群众	监管者凌驾于法律之上	2
1039	小林知道那责备是冲着自己,也怪自己大意,只顾跟老师聊天,忘了交代保姆先给孩子弄饭	保姆没有先给孩子做饭	0
1040	我认为这个问题的关键就是说怎么能够把节目,把广告当成节目放呢	我认为不能把广告当成节目放	0
1041	我认为这个问题的关键就是说怎么能够把节目,把广告当成节目放呢	我不喜欢看广告	1
1042	我认为这个问题的关键就是说怎么能够把节目,把广告当成节目放呢	问题不在于把广告当节目放	2
1043	房间亮着,两人都有些不认识的,还有些客气	房间里的两个人对对方很客气	0
1044	房间亮着,两人都有些不认识的,还有些客气	房间里的灯是开着的	1
1045	房间亮着,两人都有些不认识的,还有些客气	房间里的两个人非常熟悉	2
1046	所以,它那个我觉得不能叫非法的一个运营,但首先它是超载超标,然后它里边的设施不完全	它的运营设施不够完全	0
1047	所以,它那个我觉得不能叫非法的一个运营,但首先它是超载超标,然后它里边的设施不完全	这个运营体制未来能够得到改善	1
1048	所以,它那个我觉得不能叫非法的一个运营,但首先它是超载超标,然后它里边的设施不完全	这个运营体制是非法的	2
1049	所以我要考,可能也得考三门儿.	我想要考试	0
1050	所以我要考,可能也得考三门儿.	我一定要考五门考试	2
1051	所以文学您说的不确定性、未知性,其实特别能培养人的情商	文学具有不确定性和未知性	0
1052	所以文学您说的不确定性、未知性,其实特别能培养人的情商	文学能培养人的情商和智商	1
1053	所以文学您说的不确定性、未知性,其实特别能培养人的情商	文学不能培养人的情商	2
1054	扩大对外开放,增进同世界各国人民的交往和友谊,维护世界和平,有人民政协的重要贡献	扩大对外开放有利于维护世界和平	0
1055	扩大对外开放,增进同世界各国人民的交往和友谊,维护世界和平,有人民政协的重要贡献	扩大对外开放是一项政府重要举措	1
1056	按中方统计,中国对日出口1990年比1986年增长了百分之四十	1986年到1990年,中国对日出口持续增长	0
1057	无情的灾害将生机勃勃的农场和村落震为废墟	灾害有很大破坏性	0
1058	无情的灾害将生机勃勃的农场和村落震为废墟	灾害是人为产生的	1
1059	无情的灾害将生机勃勃的农场和村落震为废墟	灾害过后,农场和村落完好无损	2
1060	比如说什么用三铁(铁心肠、铁面孔、铁手腕)破三铁(铁交椅、铁工资、铁饭碗)之类	三铁包括铁心肠、铁面孔和铁手腕	0
1061	比如说什么用三铁(铁心肠、铁面孔、铁手腕)破三铁(铁交椅、铁工资、铁饭碗)之类	解决问题要用三铁	1
1062	焦裕禄深夜到火车站含泪看望农民弟兄离乡背井、外出逃荒的凄苦场景,已经作为历史的一页翻过去了	农民弟兄的生活质量大幅度改善	1
1063	焦裕禄深夜到火车站含泪看望农民弟兄离乡背井、外出逃荒的凄苦场景,已经作为历史的一页翻过去了	焦裕禄没有去火车站看望农民弟兄	2
1064	白天在酒店的大堂酒吧里,喝酒谈笑的,就是他们	他们在酒吧里喝酒谈笑	0
1065	白天在酒店的大堂酒吧里,喝酒谈笑的,就是他们	他们住在酒店里	1
1066	白天在酒店的大堂酒吧里,喝酒谈笑的,就是他们	他们晚上在酒吧里喝酒	2
1067	矿长一边走,一边招呼身边的同志:要照顾好江泽民同志	矿长嘱咐大家照顾好江泽民同志	0
1068	矿长一边走,一边招呼身边的同志:要照顾好江泽民同志	江泽民同志来矿厂考察	1
1069	程先生将茶放在作布景用的那张摇摇晃晃的圆桌上,两人一边坐一个	程先生将茶放在桌子上	0
1070	程先生将茶放在作布景用的那张摇摇晃晃的圆桌上,两人一边坐一个	程先生是一个茶店老板	1
1071	等天亮了,倒还好些	现在天还没亮	0
1072	等天亮了,倒还好些	现在是半夜一点	1
1073	等天亮了,倒还好些	天亮了也不会好的	2
1074	给,给小广电话现在一直打不通啊.	小广的电话打不通	0
1075	给,给小广电话现在一直打不通啊.	小广不愿意接电话	1
1076	给,给小广电话现在一直打不通啊.	小广的电话能打得通	2
1077	萨沙说:我吃来吃去,觉着最好吃的还是王琦瑶烧的菜	萨沙喜欢吃王琦瑶烧的菜	0
1078	萨沙说:我吃来吃去,觉着最好吃的还是王琦瑶烧的菜	王琦瑶享受做饭	1
1079	萨沙说:我吃来吃去,觉着最好吃的还是王琦瑶烧的菜	萨沙觉得王琦瑶烧的菜不好吃	2
1080	要加倍偿还这笔血债	这笔血债必须要偿还	0
1081	要加倍偿还这笔血债	这笔债关系到两个家庭的和谐	1
1082	要加倍偿还这笔血债	这笔债无关紧要	2
1083	观察一段,如果他没有发呐,就是说你.	他过段时间会给你发消息	1
1084	观察一段,如果他没有发呐,就是说你.	不需要再观察了	2
1085	谁知道啊,反正那儿,那他要.	不知道为什么他要	0
1086	谁知道啊,反正那儿,那他要.	没人能理解他的需求	1
1087	谁知道啊,反正那儿,那他要.	他不要那个	2
1088	这正是我国社会主义制度优越性的表现	我国社会主义制度是优越的	0
1089	这正是我国社会主义制度优越性的表现	社会主义制度优于资本主义制度	1
1090	这正是我国社会主义制度优越性的表现	我国社会主义制度不具备优越性	2
1091	进一步深化流通体制改革,促进国内市场的统一和开放	深化流通体制改革能够促进国内市场的统一	0
1092	进一步深化流通体制改革,促进国内市场的统一和开放	国内市场的开放程度与流通体制无关	2
1093	靠条子、面子,在我们英雄连队没有市场	我们英雄连队不靠面子	0
1094	靠条子、面子,在我们英雄连队没有市场	我们英雄连队需要靠条子	2
1095	韩村周围是洼地,常年渍水,土地硷化	韩村周围的洼地常年渍水	0
1096	韩村周围是洼地,常年渍水,土地硷化	韩村周围土地肥沃	2
1097	2009年主要任务	主要任务是2009年的	0
1098	2009年主要任务	公司2009年主要任务	1
1099	2009年主要任务	主要任务是2000年的	2
1100	《锵锵三人行》,咱们只谈风月,风月怎么干嘛一定就跟女的有关呢	风月与女的无关	0
1101	《锵锵三人行》,咱们只谈风月,风月怎么干嘛一定就跟女的有关呢	他们刚谈论到女人	1
1102	《锵锵三人行》,咱们只谈风月,风月怎么干嘛一定就跟女的有关呢	风月和女的是等价的	2
1103	三小姐其实最体现民意	三小姐是民意的体现	0
1104	三小姐其实最体现民意	三小姐正在参加竞选	1
1105	三小姐其实最体现民意	三小姐与民意无关	2
1106	严师母和她母亲却是越说越热乎,虽然是多年前的事情,一点一滴都不忘怀的	严师母和她母亲说的是多年前的事情	0
1107	严师母和她母亲却是越说越热乎,虽然是多年前的事情,一点一滴都不忘怀的	严师母和她母亲说了两个小时的话	1
1108	严师母和她母亲却是越说越热乎,虽然是多年前的事情,一点一滴都不忘怀的	严师母和她母亲说的是最近发生的事情	2
1109	二是优化信贷结构	信贷结构已经非常完善了	2
1110	他抬起手摸摸王琦瑶的头发,像个年长的朋友似的	他摸了王琦瑶的头发	0
1111	但是眼睛乱转的人是很可怕的,我历史上碰见跟你说话时眼睛乱转的人都是非常可怕的	眼睛乱转的人很可怕	0
1112	但是眼睛乱转的人是很可怕的,我历史上碰见跟你说话时眼睛乱转的人都是非常可怕的	我碰到过3个跟你说话时眼睛乱转的人	1
1113	但是眼睛乱转的人是很可怕的,我历史上碰见跟你说话时眼睛乱转的人都是非常可怕的	我从未碰到过说话时眼睛乱转的人	2
1114	你把老婆孩子热炕头弄好是容易的	老婆孩子热炕头是容易的	0
1115	你把老婆孩子热炕头弄好是容易的	小王向往老婆孩子热炕头的生活	1
1116	你把老婆孩子热炕头弄好是容易的	老婆孩子热炕头是不可能的	2
1117	你说的无论如何怎么都不是对的	你说的是错的	0
1118	你说的无论如何怎么都不是对的	你说的是有关考试的事情	1
1119	健康,有氧健康机,花三千八.	两千块就可以买到有氧健康机	2
1120	其实两个是不一样的	这两个有区别	0
1121	其实两个是不一样的	这两个外观相似	1
1122	其实两个是不一样的	这两个一模一样	2
1123	其实当年西方,比如美国,这些叫什么蓝脖子还是红脖子	小王是美国人	1
1124	其实当年西方,比如美国,这些叫什么蓝脖子还是红脖子	美国不属于西方	2
1125	再不行呐,那个就是我们馆长的那个秘书.	我们馆长有秘书	0
1126	再不行呐,那个就是我们馆长的那个秘书.	馆长没有秘书	2
1127	加强外汇收支管理,保持国际收支平衡和外汇储备稳定	通过加强外汇收支管理来保持国际收支平衡和外汇储备稳定	0
1128	加强外汇收支管理,保持国际收支平衡和外汇储备稳定	加强外汇收支管理可以方便国家管理	1
1129	发布了《中国应对气候变化的政策与行动》白皮书	《中国应对气候变化的政策与行动》白皮书发布了	0
1130	发布了《中国应对气候变化的政策与行动》白皮书	《中国应对气候变化的政策与行动》白皮书昨天发布了	1
1131	发布了《中国应对气候变化的政策与行动》白皮书	《中国应对气候变化的政策与行动》白皮书刚有了大纲	2
1132	只是讲我没没讲段巾泰的事.	我说了梁山好汉的故事	1
1133	只是讲我没没讲段巾泰的事.	我讲了段巾泰的事	2
1134	呃,不能那样说,不能那样说人家.	说人家长得丑	1
1135	呃,不能那样说,不能那样说人家.	那样说人家是对的	2
1136	呃,国家机关里头里是.	国家有国家机关	0
1137	呃,国家机关里头里是.	国家机关层次复杂	1
1138	呃,国家机关里头里是.	没有国家机关	2
1139	国家犯罪国家灭,民族犯罪民族亡	如果国家犯罪,则国家灭	0
1140	国家犯罪国家灭,民族犯罪民族亡	各个国家都没有犯罪	1
1141	在辞旧迎新的爆竹声中,江泽民总书记在春节团拜会上说:要进一步解放思想,大胆探索,加快改革开放步伐	春节团拜会时长两个小时	1
1142	在辞旧迎新的爆竹声中,江泽民总书记在春节团拜会上说:要进一步解放思想,大胆探索,加快改革开放步伐	江泽民总书记没有出席春节团拜会	2
1143	城镇新增就业1310万人,创历史新高	就业1310万人是历史新高	0
1144	城镇新增就业1310万人,创历史新高	失业率达到最低	1
1145	城镇新增就业1310万人,创历史新高	就业1310万曾经是达到过的	2
1146	外人只知道李主任重要,却不知道就是这重要,把他变成了个活靶子,人人瞄准	李主任重要	0
1147	外人只知道李主任重要,却不知道就是这重要,把他变成了个活靶子,人人瞄准	李主任非常严格	1
1148	外人只知道李主任重要,却不知道就是这重要,把他变成了个活靶子,人人瞄准	李主任不是重要角色	2
1149	如果把青春变成小鲜肉,它能万岁吗	把青春变成小鲜肉不好	0
1150	如果把青春变成小鲜肉,它能万岁吗	青春和小鲜肉都是美好的代名词	1
1151	它们往往被网状的电线扯断了线,或者撞折了翅翼,最后挂在屋脊和电线杆上,眼巴巴地望着鸽群	它们挂在屋脊和电线杆上	0
1152	它们往往被网状的电线扯断了线,或者撞折了翅翼,最后挂在屋脊和电线杆上,眼巴巴地望着鸽群	它们已经飞走了	2
1153	强调依靠工人阶级、尊重工人的主人翁地位,同时也包括依靠和尊重厂长、企业家和管理人员	工人阶级、工人需要被尊重和重视	0
1154	强调依靠工人阶级、尊重工人的主人翁地位,同时也包括依靠和尊重厂长、企业家和管理人员	强调依靠工人阶级、尊重工人是上级的要求	1
1155	强调依靠工人阶级、尊重工人的主人翁地位,同时也包括依靠和尊重厂长、企业家和管理人员	工人阶级、工人没有地位	2
1156	当然,这巴结也是带有恩赐的意思	巴结也是恩赐	0
1157	当然,这巴结也是带有恩赐的意思	小王主动巴结上司	1
1158	当然,这巴结也是带有恩赐的意思	巴结是求来的	2
1159	很显然,中国政府无意在香港推行社会主义制度和政策	中国政府没有在香港推行社会主义制度和政策	0
1160	很显然,中国政府无意在香港推行社会主义制度和政策	香港人民不了解社会主义制度和政策	1
1161	很显然,中国政府无意在香港推行社会主义制度和政策	香港推行社会主义制度和政策	2
1162	成都计划经济会缺席溜号者众市政府通报批评并扣发目标奖	小王是成都计划经济会缺席溜号者之一	1
1163	成都计划经济会缺席溜号者众市政府通报批评并扣发目标奖	众市政府未对成都计划经济会缺席溜号者做出处罚	2
1164	我就是说它的引子是这样的	我知道它的引子	0
1165	我就是说它的引子是这样的	我之前见过它的引子	1
1166	我就是说它的引子是这样的	我不知道它的引子	2
1167	我经常举一个例子,就是在某些城市的街头,走路他不会跟你说对不起、借过一下,不会的	我经常举走路的例子	0
1168	我经常举一个例子,就是在某些城市的街头,走路他不会跟你说对不起、借过一下,不会的	我经常给我的学生们举走路的例子	1
1169	我经常举一个例子,就是在某些城市的街头,走路他不会跟你说对不起、借过一下,不会的	我从不知道走路的例子	2
1170	所以,咖啡就是我们的一杯咖啡,你来了就给我们提神了	我们提神是因为你来了	0
1171	所以,咖啡就是我们的一杯咖啡,你来了就给我们提神了	我们之前非常困	1
1172	所以,咖啡就是我们的一杯咖啡,你来了就给我们提神了	你来不来我们都一样	2
1173	所以你真是好人,我真是坏人,咱们俩看到的完全相反的	咱们俩看到的完全相反	0
1174	所以你真是好人,我真是坏人,咱们俩看到的完全相反的	小王和我看到的一样	1
1175	提高农村义务教育公用经费标准,把小学、初中学生人均公用经费分别提高到300元和500元	高中学生人均公用经费提高了	1
1176	来自充裕的资金、丰富的劳动力资源等要素支撑	有充裕的资金支撑	0
1177	来自充裕的资金、丰富的劳动力资源等要素支撑	资金来自融资	1
1178	来自充裕的资金、丰富的劳动力资源等要素支撑	资金短缺	2
1179	没有上过大学的父母,在对儿子的憧憬中,被儿子欺骗,他们不知道,儿子的枕下已放满了武侠小说、黄色书刊	父母没上过大学	0
1180	没有上过大学的父母,在对儿子的憧憬中,被儿子欺骗,他们不知道,儿子的枕下已放满了武侠小说、黄色书刊	父母只上过小学	1
1181	没有上过大学的父母,在对儿子的憧憬中,被儿子欺骗,他们不知道,儿子的枕下已放满了武侠小说、黄色书刊	父母读过大学	2
1182	海关大钟当当地敲着,声音在空气里散开,听起来是旷远的意境	海关大钟当当地敲响	0
1183	海关大钟当当地敲着,声音在空气里散开,听起来是旷远的意境	中午12点海关大钟当当地敲着	1
1184	海关大钟当当地敲着,声音在空气里散开,听起来是旷远的意境	海关大钟坏了	2
1185	王琦瑶细细告诉他一日三餐怎么安排,一盐一酱都不遗漏的	王琦瑶告诉他了洗漱怎么安排	1
1186	王琦瑶细细告诉他一日三餐怎么安排,一盐一酱都不遗漏的	王琦瑶没有告诉他一日三餐怎么安排	2
1187	用于灾后重建的中央投资27.9亿元	中央投资灾后重建	0
1188	用于灾后重建的中央投资27.9亿元	政府的投资分三次下发	1
1189	科技事业在深化改革中取得新的进步	科技事业取得进步	0
1190	科技事业在深化改革中取得新的进步	科技事业是深化改革中最关键的一环	1
1191	科技事业在深化改革中取得新的进步	科技事业止步不前	2
1192	窗玻璃也是黄的,有着污迹,看上去有一些花的	窗玻璃上有着污迹	0
1193	窗玻璃也是黄的,有着污迹,看上去有一些花的	窗玻璃已经用了十多年了	1
1194	窗玻璃也是黄的,有着污迹,看上去有一些花的	窗玻璃非常干净	2
1195	第三,要严禁挤占、挪用财政债券资金,绝不允许把资金拿去弥补经常性开支或搞其他建设,甚至搞楼堂馆所	财政债券资金有专人管理	1
1196	第三,要严禁挤占、挪用财政债券资金,绝不允许把资金拿去弥补经常性开支或搞其他建设,甚至搞楼堂馆所	任何人都可以挤占、挪用财政债券资金	2
1197	缓解南北矛盾的出路何在	缓解南北矛盾还没有好的对策	0
1198	缓解南北矛盾的出路何在	南北矛盾近日加剧	1
1199	缓解南北矛盾的出路何在	南北矛盾已经不存在了	2
1200	范雨素曾经就在这个活动上讲过话,谈到艺术跟生活的关系,你可以看一段	范雨素在这个活动上讲过话	0
1201	范雨素曾经就在这个活动上讲过话,谈到艺术跟生活的关系,你可以看一段	小王在这个活动上讲过话	1
1202	范雨素曾经就在这个活动上讲过话,谈到艺术跟生活的关系,你可以看一段	范雨素是个哑巴	2
1203	街头过往行人闻讯,纷纷帮助追赶,再现老鼠过街,人人喊打场面	行人闻讯,纷纷帮助追赶	0
1204	街头过往行人闻讯,纷纷帮助追赶,再现老鼠过街,人人喊打场面	街上有10个人	1
1205	街头过往行人闻讯,纷纷帮助追赶,再现老鼠过街,人人喊打场面	街头空无一人	2
1206	要牢记责任使命,增强忧患意识,敢于担当,毫不懈怠,扎实有效解决问题,决不辜负人民的厚望	有效解决问题是人们的希望	0
1207	要牢记责任使命,增强忧患意识,敢于担当,毫不懈怠,扎实有效解决问题,决不辜负人民的厚望	有效解决问题	1
1208	这一句话说出后.有一刻静默无声	这一句话已经说了	0
1209	这一句话说出后.有一刻静默无声	小王说了这句话	1
1210	这是发言,这上边是幻灯,下边右边第二个也是鄙人,这里头有两个王蒙	这里有发言	0
1211	这是发言,这上边是幻灯,下边右边第二个也是鄙人,这里头有两个王蒙	幻灯是我们刚刚完成的	1
1212	这是发言,这上边是幻灯,下边右边第二个也是鄙人,这里头有两个王蒙	这里缺少幻灯	2
1213	连住得最远的裴传温也天天到站一次不拉	裴传温住得最远	0
1214	连住得最远的裴传温也天天到站一次不拉	裴传温来的最早	1
1215	连住得最远的裴传温也天天到站一次不拉	裴传温住得最近	2
1216	那房间就变了面目,虽是接在人家的茬上,到底也是换新的	房间换新了	0
1217	那房间就变了面目,虽是接在人家的茬上,到底也是换新的	房间里的椅子还在	1
1218	那房间就变了面目,虽是接在人家的茬上,到底也是换新的	房间没有变化	2
1219	雾霾那雾霾吧,那怎么办,也没有别的更好的办法	对待雾霾没有更好的办法	0
1220	雾霾那雾霾吧,那怎么办,也没有别的更好的办法	该地区雾霾严重	1
1221	雾霾那雾霾吧,那怎么办,也没有别的更好的办法	雾霾问题已经被解决了	2
1222	七是坚持在发展中保障和改善民生,改革发展成果更多更公平惠及人民群众	民生得到保障	0
1223	七是坚持在发展中保障和改善民生,改革发展成果更多更公平惠及人民群众	改开没有任何成果	2
1224	上海女人的美有余味,却又虚了,有点云里雾里,也是贴不住	女人来自上海	0
1225	上海女人的美有余味,却又虚了,有点云里雾里,也是贴不住	女人很神秘	1
1226	上海女人的美有余味,却又虚了,有点云里雾里,也是贴不住	女人很丑	2
1227	不那,那就别跟他们干体力活了.	他们干的是体力活	0
1228	不那,那就别跟他们干体力活了.	他们是建筑工地民工	1
1229	不那,那就别跟他们干体力活了.	他们是办公室白领	2
1230	也许就对两弹一星做出新的贡献了	他对两弹一星有研究	0
1231	也许就对两弹一星做出新的贡献了	他是两弹一星的工作人员	1
1232	也许就对两弹一星做出新的贡献了	他不知道什么是两弹一星	2
1233	买一卷寄寄过来,这托福的录音带.	音频的载体是录音带	0
1234	买一卷寄寄过来,这托福的录音带.	对方所在的地方买不到托福录音带	1
1235	买一卷寄寄过来,这托福的录音带.	录音带是有关雅思的	2
1236	二要更加重视质量	质量得到重视	0
1237	二要更加重视质量	之前出现了质量问题	1
1238	他哭之前刚才给我看了一段手机视频,就是前两天嘛	他给我看了视频	0
1239	他哭之前刚才给我看了一段手机视频,就是前两天嘛	视频内容是令人悲伤的	1
1240	但中国围棋队的教练班子坚持在实战中培养新人的方针,给年轻棋手参加重大比赛的机会	年轻棋手能参加重大比赛	0
1241	但中国围棋队的教练班子坚持在实战中培养新人的方针,给年轻棋手参加重大比赛的机会	教练班子会亲自培养新人	1
1242	但中国围棋队的教练班子坚持在实战中培养新人的方针,给年轻棋手参加重大比赛的机会	重大比赛只能有经验的选手参加	2
1243	你作为一个学建筑艺术的,你又看了这么多,你怎么看	你是学建筑艺术的	0
1244	你作为一个学建筑艺术的,你又看了这么多,你怎么看	我们在看一个新的建筑方案	1
1245	你作为一个学建筑艺术的,你又看了这么多,你怎么看	你是学医学的	2
1246	加快提升通关便利化水平	通关更加便利	0
1247	加快提升通关便利化水平	之前通关很麻烦	1
1248	可是一直推一直推一直推,所以那种的感觉是很苦闷的	我感觉很苦闷	0
1249	可是一直推一直推一直推,所以那种的感觉是很苦闷的	这件事情很复杂	1
1250	可是一直推一直推一直推,所以那种的感觉是很苦闷的	对方办事·很果断	2
1251	可是到后来,我看到瓷器里面很顶尖的是宋朝的汝窑,存世没有多少件	我会鉴别瓷器	1
1252	可是到后来,我看到瓷器里面很顶尖的是宋朝的汝窑,存世没有多少件	瓷器是唐代的	2
1253	呃,你给我打过来是八点半左右啊.	你八点半给我打过电话	0
1254	呃,你给我打过来是八点半左右啊.	你的表坏了	1
1255	呃,没有这,这一共可以打十几分钟呢.	他们可以打十几分钟	0
1256	呃,没有这,这一共可以打十几分钟呢.	他们在打游戏	1
1257	呃,没有这,这一共可以打十几分钟呢.	他们只能打五分钟	2
1258	因为执法者们不饶恕我的罪	不饶恕我的是执法者	0
1259	因为执法者们不饶恕我的罪	被害者饶恕我了	1
1260	因为执法者们不饶恕我的罪	我没犯罪	2
1261	在过去的10年里,东部地区为石油工业的发展作出了巨大贡献	东部地区的石油工业发展很好	0
1262	在过去的10年里,东部地区为石油工业的发展作出了巨大贡献	西部地区也有石油工业	1
1263	在过去的10年里,东部地区为石油工业的发展作出了巨大贡献	东部地区没有石油工业	2
1264	在追求时髦的过程中,薇薇就是这样将钱和心情作代价,举步维艰地前进	薇薇很追求时髦	0
1265	在追求时髦的过程中,薇薇就是这样将钱和心情作代价,举步维艰地前进	薇薇追求时髦很容易	2
1266	城市的结构布局、功能分区状况,在很大程度上决定了城市的环境质量	城市的结构布局影响城市环境质量	0
1267	城市的结构布局、功能分区状况,在很大程度上决定了城市的环境质量	城市的气候影响城市环境质量	1
1268	城市的结构布局、功能分区状况,在很大程度上决定了城市的环境质量	城市的功能分区不会对城市造成任何影响	2
1269	她还隐约体会到王琦瑶回避的原委,似乎是与那次失败的试镜头有关,她也不再去片厂了,甚至与表哥断了来往	她与表哥断了来往	0
1270	她还隐约体会到王琦瑶回避的原委,似乎是与那次失败的试镜头有关,她也不再去片厂了,甚至与表哥断了来往	她是演员	1
1271	她还隐约体会到王琦瑶回避的原委,似乎是与那次失败的试镜头有关,她也不再去片厂了,甚至与表哥断了来往	视镜很成功	2
1272	对啊,她装个空调,我来出钱好了.	她要装空调	0
1273	对啊,她装个空调,我来出钱好了.	我和她是夫妻	1
1274	对啊,她装个空调,我来出钱好了.	她出钱	2
1275	就书籍出版的量而言 全世界总和也没有宋代多	宋代书籍出版量很多	0
1276	就书籍出版的量而言 全世界总和也没有宋代多	书籍的购买量宋代也是最多	1
1277	就书籍出版的量而言 全世界总和也没有宋代多	英国的书籍出版量多过宋代	2
1278	巩固和加强农业基础	农业基础得到加强	0
1279	巩固和加强农业基础	工业基础也得到加强	1
1280	巩固和加强农业基础	农业变得越来越差	2
1281	必须加强对外汇外债的统一管理,适当控制外债规模,提高外资的使用效益	外汇管理得到控制	0
1282	必须加强对外汇外债的统一管理,适当控制外债规模,提高外资的使用效益	外债规模随意扩大	2
